Id,Predicted
358,56.38886225252516
359,57.94057236140923
360,51.013852760087204
361,36.0084162989844
362,38.026792548283055
363,66.97032157275741
364,54.00581559948392
365,42.97842535812193
366,47.03661537483276
367,59.57630911142266
368,52.95639870530181
369,48.01317453057661
370,23.281431106934114
371,25.496234508522697
372,26.000168476480763
373,60.59620327193788
374,25.995062590827857
375,35.162611705926004
376,43.93254417118688
377,47.946627197038254
378,38.04249219638464
379,32.33919933493047
380,47.00956353675403
381,53.337313424696546
382,56.925661705258555
383,51.02387682340257
384,45.04303162488286
385,51.03569324974037
386,32.00741028554886
387,24.052686282065284
388,27.751425014861347
389,55.97609407957055
390,38.634464298049515
391,46.82986469950322
392,44.591918841419535
393,72.95268033816562
394,54.978481613804576
395,56.32134463225154
396,52.90447890855394
397,39.091567110731745
398,47.94262904616618
399,57.015168622961085
400,52.97946164451552
401,39.16365156372106
402,55.022115931902334
403,58.392040818695236
404,47.84066283298177
405,53.186659027947805
406,42.01027920600085
407,44.352355640611556
408,0.14856098094358572
409,66.0897901421277
410,28.061811319805088
411,32.43783368777045
412,38.093260532032815
413,21.01334568202434
414,30.964721092493605
415,27.56799314823524
416,46.01517094021427
417,46.241347500785864
418,43.02701096839533
419,63.9861840430071
420,70.25711801623135
421,48.92748585891715
422,44.56347678132363
423,55.6127834321587
424,54.00188908433157
425,43.9111463501097
426,44.27847803363367
427,40.94104976107383
428,55.891209690982365
429,51.14646589477698
430,48.86554024979988
431,47.996116284730945
432,52.97988475264693
433,62.27548243141025
434,64.86923052337019
435,43.829108371861224
436,46.01393002974793
437,20.98625958730019
438,33.51266822992364
439,46.16001877722427
440,37.2526682116648
441,52.687454110313666
442,53.004062002092475
443,48.30967469667464
444,47.00061330682526
445,67.98461118711981
446,46.76191931200209
447,36.046068550112885
448,58.992024340969806
449,22.707763138014208
450,45.99848081058258
451,55.4896643653435
452,59.95318970489859
453,59.93532841595112
454,37.45628339697679
455,33.68216672553631
456,54.89215673766994
457,63.61885312011589
458,41.92232833702371
459,55.96940744801804
460,40.97690608367103
461,55.220554786429844
462,71.5205554304679
463,58.96187626943212
464,45.019250949081474
465,46.016340759149415
466,60.99532381960282
467,35.27883887700119
468,80.86535538341457
469,49.178969597429955
470,61.39552619663754
471,47.00313249423836
472,57.77343865112638
473,51.03406527478983
474,46.6642033121744
475,52.8887169556311
476,51.99604850848426
477,51.01101063153052
478,39.03237870588503
479,48.04508501483173
480,65.14288227811811
481,56.044390855853976
482,53.960968833193235
483,60.8336769207891
484,55.97481438271881
485,33.021375224440504
486,39.02612660331314
487,55.863828863993035
488,51.58564530631778
489,62.412621604290095
490,59.997969941342944
491,62.00685430708569
492,61.00919746202469
493,33.262228280131396
494,41.55877338115124
495,36.98781978603253
496,44.00622855840239
497,40.403298219382066
498,48.69042290405245
499,43.41583968501629
500,43.0605203788192
501,68.96299019096163
502,28.998505231543948
503,30.0947121194839
504,26.996847377115078
505,60.96502464953631
506,43.060860695890085
507,60.969631098967554
508,33.020037143402035
509,55.91887421278933
510,65.94656654223768
511,60.48028106475333
512,68.94966894066366
513,45.05307726560444
514,48.064213186267615
515,48.49733453091659
516,56.945084830823944
517,34.13706830004868
518,57.78677987467532
519,62.94220870809946
520,36.16074251681652
521,42.082510030013566
522,49.7485840583916
523,23.965785219437528
524,21.023962663060075
525,25.993886009127024
526,51.15154181870863
527,57.974195669998046
528,45.97892293828205
529,49.952236665617896
530,28.962525257420594
531,50.607006964981466
532,50.39836606590649
533,38.00247835108832
534,25.496493482042908
535,37.04513888239197
536,35.97787014082197
537,53.9846239141406
538,68.92546698226407
539,44.940952541785656
540,48.93327380367242
541,50.13869962145038
542,43.981030815725696
543,47.05159526305444
544,38.38967484249327
545,51.962774911410165
546,57.0306799583081
547,33.52945159132286
548,41.37180334561101
549,35.99910159655181
550,58.28296097227681
551,35.96647999453981
552,47.072190241279024
553,49.051046358535544
554,55.99770137688307
555,32.23096483298404
556,31.98149657846697
557,42.04200237455225
558,70.5256121150333
559,44.49980101088108
560,36.41591725880919
561,43.09104144290883
562,42.97438024534341
563,64.36604564339628
564,41.94376237429781
565,39.03247299359533
566,51.184534944088185
567,42.15960578148883
568,45.97845344651557
569,44.17958695869402
570,46.35333165035925
571,20.73146800408035
572,57.289898581543135
573,64.84294639953046
574,43.98565247751849
575,31.59499152509086
576,47.81899487242949
577,49.93438320747166
578,37.02044193987194
579,37.06777960623561
580,46.92228722677726
581,26.032730829200226
582,61.042767908406276
583,24.01909334497031
584,49.071262274806074
585,44.764843016909545
586,26.04083571050273
587,20.986523713679052
588,23.61968069969351
589,59.420556261526045
590,49.152381268083474
591,49.00178063999736
592,36.006394994278104
593,40.04062540926708
594,45.99333154505734
595,42.449078744889064
596,51.923427270713105
597,63.94403953970719
598,37.04124884339787
599,48.18819752723463
600,38.108181111000974
601,39.30618688164091
602,34.54224749391125
603,48.72315402173708
604,37.06220766855699
605,56.954816131513034
606,60.945368696153
607,39.0454798645454
608,38.014487747654805
609,37.72697295207274
610,59.779768595947125
611,37.57169858681917
612,36.9731847576703
613,60.00676502634279
614,63.981664411995396
615,29.001681737173715
616,30.541277577867298
617,42.40754164192068
618,35.98017458537302
619,46.605402132603835
620,33.993419856792286
621,21.505679717811315
622,26.015032725687224
623,26.061593370432004
624,72.98940819580629
625,32.02457246241711
626,49.70741890297572
627,30.9422388897581
628,52.46933478841371
629,37.997572247579214
630,27.096582460828504
631,42.930899283021255
632,47.3469864920623
633,45.269291267086835
634,34.51538701645151
635,56.95071235826665
636,27.099616003214503
637,33.344424451012145
638,35.98017458537302
639,33.982654020398876
640,41.95135840358458
641,29.22434914396604
642,39.031759293346916
643,33.037738894826774
644,45.1142353196993
645,30.252044288909794
646,56.88225228174157
647,37.33016647496447
648,49.99851777358033
649,48.08224224137004
650,40.96319813095119
651,49.97764373991542
652,47.64425213493161
653,33.03151032860417
654,43.05571693778332
655,48.54819127094616
656,23.932222523920355
657,58.99702552067505
658,32.450565217276385
659,43.97231140624489
660,60.425579988405346
661,55.76313082219919
662,61.020243787588115
663,45.83575895110332
664,43.98570114576321
665,34.0398261917976
666,62.06024894074235
667,47.93648252030972
668,80.88826949599704
669,51.03569324974037
670,41.053838213355135
671,24.74311226590847
672,40.96940972980551
673,36.052037169832474
674,49.964371934009236
675,45.96989004846779
676,60.689841355110694
677,55.221131965013015
678,47.98907283625985
679,30.948260590100254
680,46.00157906965235
681,51.969836600786614
682,55.742746031768085
683,53.99873450183072
684,34.89380615994007
685,38.90943318103662
686,52.90557093443698
687,42.82686152759103
688,42.02115532495751
689,40.53785839302449
690,47.026906951469826
691,60.472190929551324
692,43.12051596322816
693,23.052249503790932
694,43.257878634548426
695,33.073835845739396
696,51.44137086532545
697,55.72141701488668
698,39.06719542589194
699,48.97022989175176
700,49.8541348132623
701,42.940248910218614
702,40.00319334351246
703,47.55450902250832
704,69.01018239536558
705,26.73522223370567
706,41.98018658082902
707,47.94802998522796
708,55.154560962766865
709,28.96815971279093
710,45.02265023476034
711,56.98495066496973
712,66.08078457247069
713,51.97687038369832
714,56.95403938918947
715,34.20014990790075
716,44.01922093414325
717,39.995119174176374
718,64.45536176840059
719,30.015001405229867
720,55.9755563122244
721,64.20856326127218
722,43.76469098864064
723,55.993129721645246
724,52.46370107683444
725,35.97301111953496
726,57.93679900743217
727,42.98830305644281
728,50.79535354230114
729,64.44964471564512
730,55.971678726485536
731,58.008007180631516
732,35.002189337267126
733,56.15610074772712
734,60.901528287545105
735,36.031265229163935
736,42.52271316544843
737,56.98197712222783
738,58.513973190027144
739,48.00497359028817
740,49.975429862809776
741,48.1555871834686
742,61.894404427474925
743,42.57102506303585
744,59.78533513506645
745,39.118699651242984
746,69.94497966202172
747,49.01018782203897
748,46.013700187951564
749,44.07048594784722
750,38.140599344174376
751,41.70809421229547
752,45.82334740689595
753,46.439139079275776
754,43.73395079377565
755,59.33230019453035
756,39.017628194784486
757,46.0191455304396
758,42.03615419369684
759,35.61117281541536
760,44.08036665629034
761,48.016843395183706
762,63.978950029501675
763,56.66308779749597
764,70.94538673000554
765,30.942194417254537
766,64.98846140049844
767,57.49619388098138
768,35.080493920557984
769,50.02389173795767
770,58.0072212062944
771,46.97785307983623
772,42.13321085115828
773,65.97237506987808
774,64.93707657530784
775,33.06310453639486
776,24.621748880895645
777,45.48997065118768
778,46.962312581020186
779,62.0302484870238
780,35.0250178704468
781,57.39713430385572
782,35.998525171378546
783,37.43526870885909
784,57.967592259437815
785,40.45028319397673
786,46.98600625921136
787,21.149005591398613
788,45.936425347706624
789,51.97144672904163
790,36.843394182427446
791,40.013204930331874
792,48.97862500653213
793,69.25302552219338
794,53.945039036309964
795,40.019306859550426
796,47.66869837103803
797,40.97860080479661
798,41.05093979341979
799,40.00793195718588
800,48.11103796784494
801,46.37974580929593
802,39.899125820269035
803,40.01912735899804
804,46.671042406916044
805,46.96542166266719
806,25.496493482042908
807,50.611777795264494
808,61.36578425374469
809,42.726132277649526
810,57.51068838151968
811,52.33975242021468
812,35.0208867125564
813,12.17176659062643
814,27.600791635299483
815,53.101631505041034
816,70.14817304503353
817,41.9760447440101
818,31.755404525431906
819,46.093631182692604
820,60.56054130594623
821,39.0495455350001
822,45.99684228481249
823,61.8593839713205
824,40.02167409722706
825,46.98783708955754
826,43.30679081582242
827,42.9863505655439
828,64.77507328281196
829,35.145484060192786
830,33.000536886975446
831,44.15206461438604
832,33.04352670474379
833,46.86106088725163
834,47.089936713219615
835,61.00909249592685
836,46.41950424504654
837,35.32193730354426
838,35.981376718096314
839,49.75568531568726
840,44.24749258392619
841,35.853047827306206
842,33.97770295767626
843,36.03287123703636
844,41.83313861728102
845,31.08819065873397
846,58.92689407971976
847,49.021533859615985
848,52.00707745135138
849,38.03718754752313
850,47.329865152552074
851,47.026353512123166
852,41.010006219819815
853,43.97952366262513
854,40.98163535516153
855,36.98445290374999
856,27.023225222112618
857,48.0501646208167
858,23.966927892313905
859,50.11673638910212
860,43.93733255544553
861,44.14388347756191
862,54.21454133212174
863,31.045013260771935
864,59.88069594247617
865,40.96940972980551
866,49.19658715852922
867,51.67614348895742
868,55.028878216015535
869,23.514830692813543
870,63.164057595305714
871,61.59756428824046
872,38.02465506200773
873,60.79638286133862
874,41.2973435092414
875,36.925286974898754
876,46.010372316291516
877,33.02443743343991
878,62.010645606472735
879,32.223611954138605
880,54.01231141586132
881,46.07208150584278
882,41.83277504156211
883,40.99834710656448
884,42.218448356804245
885,35.94667434501481
886,37.037572161386585
887,62.1461487836634
888,26.69669052384952
889,66.96766329974673
890,39.01335389295621
891,39.689247624893326
892,45.99294920562621
893,63.88317863731624
894,38.36580467765388
895,43.9878699411861
896,17.977123789279506
897,56.02997631006415
898,39.74748653687147
899,36.317259649133774
900,46.98374456068287
901,41.7285736840488
902,38.94520291117765
903,56.00166943495988
904,47.94439187529764
905,40.964738876007495
906,59.988315111287704
907,48.01501222584079
908,42.01481489850186
909,46.02651612456139
910,24.016304476065827
911,37.53905148756294
912,56.97943629742252
913,32.255321122965256
914,37.923141375867615
915,49.04931731940832
916,57.826712218989584
917,38.0449919880835
918,40.06077415157339
919,57.97025946056203
920,53.96605484342494
921,52.03116299943145
922,39.0274397760494
923,36.99044442732496
924,34.03989576586754
925,37.59861773975043
926,27.02514813527907
927,45.251903277919155
928,75.6622120311782
929,61.98051370831729
930,40.990422296940416
931,60.441787393895055
932,55.18193215343682
933,68.9398117779248
934,53.02309623054249
935,27.067215710864097
936,52.12056570321149
937,55.44663924701884
938,29.144827935985145
939,52.85258981030088
940,90.81993632431619
941,40.159734869198346
942,33.01223498696156
943,46.017626532825744
944,31.01192536956786
945,41.03004870638738
946,42.03970500861914
947,45.99063791746697
948,64.96452167066813
949,52.94163181939608
950,37.008680426934355
951,34.074885779421734
952,44.02373906754999
953,35.1273985851967
954,68.78993084253372
955,34.00053874186455
956,57.90889394757362
957,40.706059772550304
958,32.06113610881517
959,33.617927767372414
960,55.116599462236934
961,58.92550372843735
962,30.943725310585727
963,51.97610375776121
964,42.00124456171427
965,63.99442431520495
966,42.97501390698215
967,54.00192571464474
968,60.960882826376334
969,39.974805775174374
970,66.59661393248034
971,61.951447394367406
972,47.95329004297247
973,81.24932505563788
974,57.98393421615448
975,50.195896962235
976,36.01517041349522
977,55.041708486777665
978,44.01705840389026
979,57.40908180241759
980,51.992489205352726
981,38.01051161576865
982,48.97656368858504
983,36.82904823386721
984,40.01250744027742
985,48.9199619137119
986,45.95988859995797
987,23.511527901155333
988,41.30084596025561
989,34.9614935928973
990,49.00036989212406
991,42.13959648671324
992,45.02079404990315
993,40.01115092631426
994,44.84190133785163
995,60.99064329201073
996,41.01694813809756
997,66.95930972000242
998,52.98496559312472
999,63.36414045636527
1000,28.041946281810368
1001,67.94544310438307
1002,62.914550146000906
1003,54.04152014227367
1004,27.996579822462934
1005,48.613403227691016
1006,46.997574992137196
1007,48.04986193829409
1008,47.98902608523648
1009,38.04882872390592
1010,32.99335987831538
1011,36.61710468602608
1012,38.0422616839772
1013,56.18223892971414
1014,44.001230086084526
1015,49.80083006889181
1016,34.78880383624593
1017,46.01775599247627
1018,31.02127617091185
1019,61.81376329713865
1020,46.06399766422571
1021,67.24600767832445
1022,54.81891554001207
1023,46.02468826190531
1024,31.117553865510185
1025,67.93155730680105
1026,45.07051853232056
1027,44.04430774247897
1028,60.35508107669533
1029,71.43328372335635
1030,53.03783759690247
1031,40.56148183351284
1032,36.04092124306328
1033,45.0136938172503
1034,47.0941247807724
1035,61.08247392876215
1036,42.08380956787578
1037,39.954430893089636
1038,38.61933791901558
1039,36.02805374925433
1040,63.948929250732576
1041,47.93927602669541
1042,48.460031692486304
1043,53.00105221497702
1044,42.0087719273952
1045,35.955922682479724
1046,66.50909753491166
1047,50.02557548588553
1048,53.98086215562201
1049,44.99872426865323
1050,68.0814622176534
1051,40.04150363544828
1052,22.401345511943628
1053,53.994700130359604
1054,57.99530137897732
1055,44.91022707872137
1056,40.20645255467905
1057,61.56165143848054
1058,62.021696326087195
1059,33.07209654330266
1060,55.97551402350231
1061,43.977548526576065
1062,36.019699937190246
1063,49.24230017416366
1064,56.42860128736871
1065,55.99779573223824
1066,43.007324077248164
1067,36.08576307050714
1068,44.05478666810068
1069,48.27008367709121
1070,55.765931892354736
1071,42.02377659233291
1072,50.72932747765235
1073,53.628392431595664
1074,49.046925671893156
1075,30.955514031116525
1076,48.00789874478276
1077,52.997779230671156
1078,37.79709470464338
1079,36.976753303761804
1080,44.50313120533672
1081,29.039557808352257
1082,57.006707474737276
1083,53.38306486525855
1084,42.57045074722422
1085,32.070788434945044
1086,45.99658289919441
1087,47.02635445783001
1088,42.0510151455333
1089,46.01384970475369
1090,49.124169768091924
1091,45.93214760074377
1092,42.61961023906284
1093,34.052174089369544
1094,47.857214592667376
1095,47.90722107836066
1096,48.54791179673157
1097,39.780945356836185
1098,46.05306559190816
1099,43.982797037293565
1100,42.18866917062296
1101,32.99353289861524
1102,70.94946035750462
1103,47.99728646749361
1104,32.972068781383555
1105,21.419201221412827
1106,62.5481494918441
1107,22.434275407340273
1108,39.70210986383416
1109,43.581591130741735
1110,62.96807760510237
1111,67.93692184019015
1112,68.9840225677938
1113,35.840921770735555
1114,51.35848535607513
1115,57.16090979958902
1116,45.348428856841544
1117,52.961283057165296
1118,58.023895033005005
1119,36.98949759307331
1120,36.12019280499282
1121,58.01275891812337
1122,56.223711660825245
1123,39.61106572402866
1124,36.01716150846322
1125,44.016435134094635
1126,61.85313238478134
1127,28.940116289504466
1128,40.931131800855084
1129,35.44328216653315
1130,59.92217261724161
1131,43.54733745203355
1132,50.37610481593615
1133,48.92078653482528
1134,41.473367726064396
1135,58.984751095359435
1136,22.18950532490083
1137,35.97868337597045
1138,40.99485889166386
1139,38.125251731161256
1140,59.90890431375483
1141,47.618900522834245
1142,27.009022526346435
1143,52.498645302477286
1144,58.97272413137421
1145,59.438311894243036
1146,51.99576806130329
1147,33.00635208519127
1148,25.390516587393233
1149,49.88938730390774
1150,58.00937605904406
1151,41.30940608445337
1152,55.993815772527
1153,58.0156122010268
1154,48.80924022465509
1155,24.013183970335906
1156,54.79134612146068
1157,57.69447997713607
1158,33.90017605802284
1159,49.9743103493052
1160,37.057312701988565
1161,44.977724113392334
1162,55.631789136946345
1163,48.98950774180861
1164,31.993785077733886
1165,39.41242384587078
1166,62.422441782092385
1167,51.99262670179831
1168,49.57650883334168
1169,38.010736982412155
1170,46.01450053775802
1171,62.969380858601035
1172,43.059494967874386
1173,53.81547110510753
1174,57.60967816142745
1175,33.34570314666062
1176,48.014763294541396
1177,37.0204916641432
1178,36.06849179216982
1179,54.19750634931718
1180,46.00021291435936
1181,50.00257070580326
1182,63.584833872242676
1183,54.96593183641917
1184,38.01079774674221
1185,47.96935886458315
1186,36.02096240581668
1187,32.39320252002835
1188,45.92722201377747
1189,21.233984884065357
1190,58.769679182690176
1191,34.199618209577224
1192,46.07063790219604
1193,26.97449603446519
1194,49.98112422738088
1195,47.17776467113678
1196,32.0339209846932
1197,60.2777066822105
1198,53.022498042532014
1199,37.03236747569801
1200,59.05829922516181
1201,32.9806042210899
1202,58.96599668994352
1203,71.78600498360659
1204,54.49363513961601
1205,58.12310424943166
1206,42.99293735830192
1207,47.99299877182131
1208,56.59383691453625
1209,55.10572719320937
1210,54.705341879795526
1211,38.36594809956898
1212,59.91935225209882
1213,32.96658534297876
1214,39.96195812436582
1215,49.26763626703415
1216,50.97856070424132
1217,56.00749271300165
1218,44.985497408199016
1219,51.58397469426344
1220,55.96922226338554
1221,52.2979528446676
1222,41.962212374913086
1223,42.02862798456688
1224,48.01566692223644
1225,49.96769385069837
1226,39.59963669026371
1227,46.65778270567643
1228,34.010672314474185
1229,50.00385762373565
1230,41.76742582037417
1231,51.992786467360716
1232,68.99468904519824
1233,46.98290743387416
1234,51.02586094997625
1235,59.99208154070604
1236,55.976311387625366
1237,33.60516008814191
1238,48.98022882776849
1239,52.96009276404799
1240,47.651986594441986
1241,37.82855044424804
1242,39.00472531758082
1243,35.02946820482467
1244,52.15690184048505
1245,46.01197555161304
1246,65.89764133947989
1247,62.27114849325899
1248,36.07647102727189
1249,60.013090725431354
1250,64.0505396492802
1251,35.81499694482568
1252,45.99021097637472
1253,51.76559538939019
1254,50.96130611647689
1255,29.039725726531426
1256,30.990729138937688
1257,29.046443729705373
1258,36.06096497493667
1259,50.2588027952425
1260,21.053310446966606
1261,50.969485627447966
1262,75.34743323938707
1263,51.062439380147765
1264,56.94541326830338
1265,45.090059504029064
1266,23.3051921408805
1267,44.0017880390278
1268,36.33299991499369
1269,60.00550372910273
1270,36.07218379881266
1271,49.05129746894415
1272,45.13996849496858
1273,26.011229624103894
1274,53.04694616265521
1275,47.96407553681462
1276,58.82852018998314
1277,26.019322615523926
1278,50.99039374545767
1279,20.94852694998708
1280,51.98914522305409
1281,40.01200807052613
1282,53.628392431595664
1283,49.95880309034627
1284,39.980242994560754
1285,62.827882084039764
1286,50.091933725645
1287,40.95345524970613
1288,40.78335592131481
1289,24.01115555775641
1290,52.995319434822036
1291,49.98417547794363
1292,41.473367726064396
1293,38.97321046421735
1294,52.34404643027389
1295,74.92499822600081
1296,45.900746547902315
1297,42.017295643536976
1298,21.01987168515081
1299,44.00308952829751
1300,49.992510805119835
1301,51.800166022556304
1302,55.7176473233311
1303,40.967275910610894
1304,42.00588176915672
1305,48.009848958630236
1306,37.460354130138626
1307,59.96027604247898
1308,25.03420107961549
1309,51.02503938430543
1310,43.9401078787876
1311,56.96311911435149
1312,52.251343645512705
1313,31.183678871783215
1314,56.248971157360195
1315,66.95471377775755
1316,36.112573759462066
1317,39.806161245578615
1318,36.01478132293988
1319,46.91185900148842
1320,31.842966241549668
1321,54.001145402628964
1322,45.985115115820605
1323,45.511102357886884
1324,62.97669789172173
1325,36.817333005368994
1326,33.223448250060656
1327,47.43438361710581
1328,62.98588254967163
1329,17.979318136451237
1330,45.66837794689979
1331,43.017933861570036
1332,34.670095915238086
1333,52.959310913161936
1334,41.74895102374761
1335,63.67462502922888
1336,27.05208280872998
1337,56.99429921821461
1338,58.59002633039756
1339,29.00694662437795
1340,35.97618802408698
1341,47.22983174600419
1342,69.01383602708069
1343,43.64773851735402
1344,35.00071525250457
1345,51.3587413353303
1346,46.63951683104231
1347,56.33371365263294
1348,57.89199325091313
1349,40.93283919265997
1350,54.20736193208572
1351,54.67129687307012
1352,36.321934136632805
1353,44.017232328201096
1354,62.718240124864366
1355,44.78085352144849
1356,50.98335445112872
1357,61.982100019193325
1358,50.681874537112606
1359,44.00876103723779
1360,33.256834670854644
1361,35.04361336085353
